ID;DD;MM;ZZ;PP;DEPTO;MUNICIPIO;NOMBRE_PUESTO;MUJERES;HOMBRES;TOTAL;MESAS;COD.COM;COMUNA/LOCALIDAD;DIRECCION
1831;11;76;1;1;CAUCA;SANTANDER DE QUILICHAO;I.E. FERNANDEZ GUERRA;1.177;1.178;2.355;4;;ESPECIAL: I.E. FERNANDEZ GUERRA;KR 5 # 7 - 50 BR. CALAMA
322;1;49;5;1;ANTIOQUIA;BELLO;I.E. FERNANDO VELEZ;804;742;1.546;3;5;COMUNA 5 LA CUMBRE;CR 58 A NO 52C 135
6158;50;1;2;2;GUAINIA;INIRIDA;I.E. FRANCISCO DE MIRANDA;1.684;1.354;3.038;5;;ESPECIAL: I.E. FRANCISCO DE MIRANDA;CL PRINCIPAL RESGUARDO EL PAUJIL
1834;11;76;1;4;CAUCA;SANTANDER DE QUILICHAO;I.E. FRANCISCO DE PAULA SANTANDER;1.254;1.086;2.340;4;;ESPECIAL: I.E. FRANCISCO DE PAULA SANTANDER;CALLE 2 No 7-127
5854;31;121;2;2;VALLE;YUMBO;I.E. FRANCISCO JAVIER;386;82;468;1;2;COMUNA 2;CRA 3 NUM 5-50 BELALCAZAR
1832;11;76;1;2;CAUCA;SANTANDER DE QUILICHAO;I.E. FRANCISCO JOSE DE CALDAS;4.162;4.465;8.627;13;;ESPECIAL: I.E. FRANCISCO JOSE DE CALDAS;CL 11 # 11 - 57
43;1;1;8;3;ANTIOQUIA;MEDELLIN;I.E. FRANCISCO MIRANDA;516;463;979;2;4;COMUNA 4 ARANJUEZ;KR 51C # 79-56
5867;31;121;4;6;VALLE;YUMBO;I.E. FRANCISO JOSE DE CALDAS;503;426;929;2;4;COMUNA 4;CLLE 8N NUM 16-76 LLERAS
6337;64;1;2;3;PUTUMAYO;MOCOA;I.E. FRAY PLACIDO SEDE LOS SAUCES;698;669;1.367;2;;ESPECIAL: I.E. FRAY PLACIDO SEDE LOS SAUCES;BARRIO SAN ANDRES
236;1;4;0;0;ANTIOQUIA;ABEJORRAL;I.E. FUNDACION CELIA DUQUE;1.954;2.154;4.108;6;;ESPECIAL: I.E. FUNDACION CELIA DUQUE;KR 55 # 44-110
918;3;1;99;10;ATLANTICO;BARRANQUILLA;I.E. FUNDACION PIES DESCALZOS;1.966;1.893;3.859;6;5;LOCALIDAD NO.5 RIOMAR;CL 14 #17-80 PIES DESCALZOS
117;1;1;18;1;ANTIOQUIA;MEDELLIN;I.E. GABRIELA GOMEZ CARVAJAL;1.223;1.231;2.454;4;9;COMUNA 9 BUENOS AIRES;KR 32 # 34-06
482;1;127;99;21;ANTIOQUIA;FRONTINO;I.E. GABRIELA WHITE DE VELEZ;168;211;379;1;;ESPECIAL: I.E. GABRIELA WHITE DE VELEZ;CORREGIMIENTO NUTIBARA
3846;19;76;99;40;HUILA;SUAZA;I.E. GALLARDO;233;266;499;1;;ESPECIAL: I.E. GALLARDO;CENTRO POBLADO GALLARDO
2555;15;247;2;1;CUNDINAMARCA;SOACHA;I.E. GENERAL SANTANDER;763;1.352;2.115;4;2;COMUNA 2;CR. 9 NO. 14 - 10 CENTRO
4243;23;139;3;2;NARIÑO;TUMACO;I.E. GENERAL SANTANDER;333;331;664;1;3;COMUNA 3;CL NUEVA CREACION-PLANTEL EDUC
35;1;1;7;3;ANTIOQUIA;MEDELLIN;I.E. GILBERTO ALZATE AVENDAÑO;1.162;1.248;2.410;4;4;COMUNA 4 ARANJUEZ;CL 92 # 51A-100
327;1;49;7;1;ANTIOQUIA;BELLO;I.E. GILBERTO ECHEVERRI MEJIA;711;719;1.430;3;7;COMUNA 7 ALTOS DE NIQUIA;CL 68 49A 41 BR MIRADOR
493;1;136;0;0;ANTIOQUIA;GOMEZ PLATA;I.E. GOMEZ PLATA BLOQUE 1;1.062;1.248;2.310;4;;ESPECIAL: I.E. GOMEZ PLATA BLOQUE 1;CALLE 48 N 51 - 25
5298;29;76;1;1;TOLIMA;MARIQUITA;I.E. GONZALO JIMENEZ DE QUESADA;669;818;1.487;3;;ESPECIAL: I.E. GONZALO JIMENEZ DE QUESADA;CL 3 # 2-09 BR. EL CENTRO
1524;9;1;3;4;CALDAS;MANIZALES;I.E. GRAN COLOMBIA;368;446;814;2;3;COMUNA 3 CUMANDAY;CL 24 KRS. 26-27
193;1;1;30;4;ANTIOQUIA;MEDELLIN;I.E. GUILLERMO VALENCIA;619;692;1.311;2;16;COMUNA 16 BELEN;CALLE 23 No. 78 - 48
3715;19;1;1;8;HUILA;NEIVA;I.E. GUSTAVO TORRES PARRA CLARETIANO;711;630;1.341;2;2;COMUNA 2;CLL 51 No 31-155 BARRIO CAÑA BRAVA
5860;31;121;3;3;VALLE;YUMBO;I.E. HECTOR A. SAAVEDRA;289;265;554;1;3;COMUNA 3;CRA 4 OE NUM 1-82 PEDREGAL
126;1;1;19;5;ANTIOQUIA;MEDELLIN;I.E. HECTOR ABAD GOMEZ;714;776;1.490;3;10;COMUNA 10 LA CANDELARIA;CL 50 #39-65
277;1;35;3;2;ANTIOQUIA;APARTADO;I.E. HERACLIO MENA PADILLA;315;1.497;1.812;3;3;COMUNA 3 PUEBLO NUEVO;CLL 94 No 94 - 21 BARRIO PUEBLO NUEVO
30;1;1;6;2;ANTIOQUIA;MEDELLIN;I.E. HERNAN TORO AGUDELO;1.931;1.816;3.747;6;3;COMUNA 3 MANRIQUE;Cra 45 # 72-80
326;1;49;6;4;ANTIOQUIA;BELLO;I.E. HERNAN VILLA BAENA;610;571;1.181;2;6;COMUNA 6 BELLAVISTA;CL 69 # 60 235
5730;31;79;2;5;VALLE;PALMIRA;I.E. HUMBERTO RAFFO RIVERA;964;1.116;2.080;3;2;COMUNA 2;CL 42 #19-00 BR SAN CAYETANO
4244;23;139;3;3;NARIÑO;TUMACO;I.E. IBERIA - SEDE UNION VICT;1.369;1.202;2.571;4;5;COMUNA 5;B/UNION VICTORIA-PLANTEL EDUCA
4246;23;139;3;5;NARIÑO;TUMACO;I.E. IBERIA NUEVO MILENIO;736;653;1.389;2;5;COMUNA 5;B/NUEVO MILENIO-PLANTEL EDUCAT
3709;19;1;1;2;HUILA;NEIVA;I.E. INEM;1.841;1.843;3.684;6;1;COMUNA 1;CR 1 No 26 - 215
178;1;1;28;2;ANTIOQUIA;MEDELLIN;I.E. INEM JOSE FELIX DE RESTREPO;445;490;935;2;14;COMUNA 14 EL POBLADO;CARRERA 48 No. 1 - 125
4238;23;139;2;1;NARIÑO;TUMACO;I.E. INMACULADA CONCEPCION;2.502;2.385;4.887;8;2;COMUNA 2;B/PUENTE DEL MEDIO-ANTIG TERMI
1012;3;52;1;4;ATLANTICO;SOLEDAD;I.E. INOBASOL;707;683;1.390;2;;ESPECIAL: I.E. INOBASOL;CL 15 No. 18-64
5961;44;10;1;1;CAQUETA;SAN VICENTE DEL CAGUAN;I.E. INST. NAL. PROMOCION SOCIAL;2.183;2.244;4.427;7;;ESPECIAL: I.E. INST. NAL. PROMOCION SOCIAL;KR 5 #5-61 BR. LA CONSOLATA
2557;15;247;2;3;CUNDINAMARCA;SOACHA;I.E. INTEGRADO DE SOACHA;1.356;1.514;2.870;5;2;COMUNA 2;CR. 10 NO. 12 - 61 CENTRO
3738;19;1;5;4;HUILA;NEIVA;I.E. IPC ANDRES ROSAS;1.665;1.457;3.122;5;8;COMUNA 8;DG 2B # 28B - 32
3940;21;16;1;1;MAGDALENA;CIENAGA;I.E. ISAAC J. PEREIRA;1.133;1.284;2.417;4;1;COMUNA 1 MAR CARIBE;CALLE 13 No. 8-32
1527;9;1;4;2;CALDAS;MANIZALES;I.E. ISABEL LA CATOLICA;465;494;959;2;3;COMUNA 3 CUMANDAY;CRA 22 32 21
6068;48;1;2;4;LA GUAJIRA;RIOHACHA;I.E. ISABEL MARIA CUESTA;1.286;763;2.049;3;6;COMUNA 6 NTRA SRA DE LOS REMED;CL 15 No 12A-49
512;1;151;3;1;ANTIOQUIA;ITAGUI;I.E. ISOLDA ECHAVARRIA;843;796;1.639;3;2;COMUNA 2;CLL 34A # 57 - 60
6275;52;43;1;2;META;PUERTO GAITAN;I.E. J. ELIECER GAITAN SD CAMILO TORRES;2.201;2.395;4.596;7;;ESPECIAL: I.E. J. ELIECER GAITAN SD CAMILO TORRES;CL 10 No. 15-03 BARRIO VILLA ORTIZ
379;1;80;2;2;ANTIOQUIA;CAREPA;I.E. J.M.M Sede SAN MARINO;800;751;1.551;3;;ESPECIAL: I.E. J.M.M Sede SAN MARINO;Cra.65 No. 76A-10 Urb. San Marino
565;1;166;2;4;ANTIOQUIA;LA ESTRELLA;I.E. JAGA SEDE INMACULADA FE Y ALEGRIA;2.230;2.486;4.716;7;;ESPECIAL: I.E. JAGA SEDE INMACULADA FE Y ALEGRIA;CALLE 96 B SUR No 51-03
564;1;166;2;3;ANTIOQUIA;LA ESTRELLA;I.E. JAGA SEDE TULIO OSPINA;459;852;1.311;2;;ESPECIAL: I.E. JAGA SEDE TULIO OSPINA;CALLE 100 C SUR No. 48C-18
740;1;283;2;2;ANTIOQUIA;URRAO;I.E. JAIPERA;910;780;1.690;3;;ESPECIAL: I.E. JAIPERA;CALLE 39 No 25-14
127;1;1;19;6;ANTIOQUIA;MEDELLIN;I.E. JAVIERA LONDOÑO;546;499;1.045;2;10;COMUNA 10 LA CANDELARIA;CLL 53 No 40-65
44;1;1;8;4;ANTIOQUIA;MEDELLIN;I.E. JAVIERA LONDOÑO SEVILLA;1.652;1.635;3.287;5;4;COMUNA 4 ARANJUEZ;CL 71 # 51D-26
678;1;247;1;2;ANTIOQUIA;SANTA BARBARA;I.E. JESUS MARIA PAGOLA;1.004;1.010;2.014;3;;ESPECIAL: I.E. JESUS MARIA PAGOLA;CRA 49 No 49A-42
68;1;1;11;8;ANTIOQUIA;MEDELLIN;I.E. JESUS MARIA VALLE;1.203;1.177;2.380;4;6;COMUNA 6 DOCE DE OCTUBRE;CLL 101 No 83-21
5862;31;121;4;1;VALLE;YUMBO;I.E. JHON F. KENNEDY;3.535;3.713;7.248;11;4;COMUNA 4;CRA 3AN NUM 8A-02 LLERAS
3973;21;31;2;1;MAGDALENA;FUNDACION;I.E. JHON F. KENNEDY 16 DE JULIO;1.898;2.887;4.785;7;;ESPECIAL: I.E. JHON F. KENNEDY 16 DE JULIO;CLL 3 No 18-17 B. 16 DE JULIO
361;1;70;2;2;ANTIOQUIA;CALDAS;I.E. JOAQUIN ARISTIZABAL;293;253;546;1;;ESPECIAL: I.E. JOAQUIN ARISTIZABAL;CL 128 SUR No 51 - 50
1902;12;1;3;5;CESAR;VALLEDUPAR;I.E. JOAQUIN OCHOA MAESTRE;1.510;1.463;2.973;5;3;COMUNA 3;CLL 59 NO 25 - 95 BARRIO MAREIGUA
513;1;151;3;2;ANTIOQUIA;ITAGUI;I.E. JOHN F. KENNEDY;600;596;1.196;2;2;COMUNA 2;CLL 31 # 50C - 30
74;1;1;12;6;ANTIOQUIA;MEDELLIN;I.E. JORGE ELIECER GAITAN;604;519;1.123;2;6;COMUNA 6 DOCE DE OCTUBRE;CALLE 92 # 83-41
1934;12;75;1;2;CESAR;AGUACHICA;I.E. JORGE ELIECER GAITAN;568;477;1.045;2;;ESPECIAL: I.E. JORGE ELIECER GAITAN;CL 7 # 12-70
86;1;1;14;2;ANTIOQUIA;MEDELLIN;I.E. JORGE ROBLEDO;929;1.027;1.956;3;7;COMUNA 7 ROBLEDO;CL 65 # 87-74
29;1;1;6;1;ANTIOQUIA;MEDELLIN;I.E. JOSE ANTONIO GALAN;1.264;1.265;2.529;4;3;COMUNA 3 MANRIQUE;KR 44A NO 93-87
566;1;166;2;5;ANTIOQUIA;LA ESTRELLA;I.E. JOSE ANTONIO GALAN;257;260;517;1;;ESPECIAL: I.E. JOSE ANTONIO GALAN;CALLE 100 B SUR No. 50-181
6304;54;1;2;1;GUAVIARE;SAN JOSE DEL GUAVIARE;I.E. JOSE CELESTINO MUTIS;518;688;1.206;2;;ESPECIAL: I.E. JOSE CELESTINO MUTIS;CARRERA 19 D No. 20 - 65 BARRIO LA GRANJA
4761;27;1;19;1;SANTANDER;BUCARAMANGA;I.E. JOSE CELESTINO MUTIS;1.083;1.018;2.101;4;17;COMUNA 17 MUTIS;CRA 3W # 57 - 14 BARRIO MUITS
38;1;1;7;6;ANTIOQUIA;MEDELLIN;I.E. JOSE EUSEBIO CARO;755;799;1.554;3;4;COMUNA 4 ARANJUEZ;CR 50 A 93 77
3728;19;1;4;2;HUILA;NEIVA;I.E. JOSE EUSTACIO RIVERA;1.822;1.773;3.595;6;5;COMUNA 5;KR 32 # 15 - 50
3762;19;22;2;1;HUILA;CAMPOALEGRE;I.E. JOSE HILARIO LOPEZ;613;654;1.267;2;;ESPECIAL: I.E. JOSE HILARIO LOPEZ;CLL 16 No 7 - 75
283;1;35;4;4;ANTIOQUIA;APARTADO;I.E. JOSE JOAQUIN VELEZ;256;221;477;1;4;COMUNA 4 JOSE JOAQUIN VELEZ;CARRERA 103 No 106-25
42;1;1;8;2;ANTIOQUIA;MEDELLIN;I.E. JOSE MARIA BRAVO MARQUEZ;908;972;1.880;3;4;COMUNA 4 ARANJUEZ;CL 70 # 47A-04
5855;31;121;2;3;VALLE;YUMBO;I.E. JOSE MARIA CORDOBA;364;379;743;2;2;COMUNA 2;CRA 6 NUM 11-04 URIBE
65;1;1;11;5;ANTIOQUIA;MEDELLIN;I.E. JOSE MARIA ESPINOSA PRIETO - CASD;761;764;1.525;3;6;COMUNA 6 DOCE DE OCTUBRE;CLL 99 No 72-192
5917;44;1;1;1;CAQUETA;FLORENCIA;I.E. JUAN BAUTISTA LA SALLE;879;1.152;2.031;3;1;COMUNA 1 OCCIDENTAL;CLL 14 No 14-19 ESQ. B/CENTRO
5918;44;1;1;2;CAQUETA;FLORENCIA;I.E. JUAN BAUTISTA MIGANI;6.794;7.175;13.969;21;1;COMUNA 1 OCCIDENTAL;CLL 14 CRA 16 ESQ. B/ CENTRO
3739;19;1;5;6;HUILA;NEIVA;I.E. JUAN DE CABRERA SD SUR ORIENTE;257;227;484;1;8;COMUNA 8;CARRERA 33A No. 2B-12
93;1;1;15;1;ANTIOQUIA;MEDELLIN;I.E. JUAN DE DIOS CARVAJAL;732;763;1.495;3;8;COMUNA 8 VILLA HERMOSA;CL 65AA # 36-39
94;1;1;15;2;ANTIOQUIA;MEDELLIN;I.E. JUAN DE LA CRUZ POSADA;445;427;872;2;8;COMUNA 8 VILLA HERMOSA;CL 62 # 39-22
1160;5;1;21;4;BOLIVAR;CARTAGENA;I.E. JUAN JOSE NIETO;1.310;1.304;2.614;4;3;LOC.3 INDUSTRIAL DE LA BAHIA;El Socorro Cll 25 71-24 Entrada Ppal
927;3;4;2;2;ATLANTICO;BARANOA;I.E. JUAN JOSE NIETO;713;230;943;2;;ESPECIAL: I.E. JUAN JOSE NIETO;CRA 16 No 21B - 22
507;1;151;1;2;ANTIOQUIA;ITAGUI;I.E. JUAN N. CADAVID;347;357;704;2;1;COMUNA 1;KR 48 # 48 - 88
5849;31;121;1;3;VALLE;YUMBO;I.E. JUAN XXIII;1.156;1.022;2.178;4;1;COMUNA 1;CLL 20 NUM 13A-16 LA ESTANCIA
5056;28;1;1;3;SUCRE;SINCELEJO;I.E. JUANITA GARCIA MANJARRES;2.010;1.895;3.905;6;2;COMUNA 2 OESTE;CLL 15 A No 10 - 475 AVENIDA SAN CARLOS
49;1;1;9;1;ANTIOQUIA;MEDELLIN;I.E. JULIO CESAR GARCIA;525;557;1.082;2;5;COMUNA 5 CASTILLA;CL 111A # 65-26
618;1;214;1;1;ANTIOQUIA;RIONEGRO;I.E. JULIO SANIN;932;1.020;1.952;3;1;COMUNA 1 LIBORIO MEJIA;CL 52 # 44-03
72;1;1;12;4;ANTIOQUIA;MEDELLIN;I.E. KENNEDY;449;406;855;2;6;COMUNA 6 DOCE DE OCTUBRE;CRA 76A No 92-200
1531;9;1;5;1;CALDAS;MANIZALES;I.E. LA ASUNCION SEDE A;461;485;946;2;4;COMUNA 4 LA ESTACION;CRA 16A 51C 09
2570;15;247;3;1;CUNDINAMARCA;SOACHA;I.E. LA DESPENSA;322;659;981;2;3;COMUNA 3;CR. 7 No. 58 - 22 LA DESPENSA
2575;15;247;3;6;CUNDINAMARCA;SOACHA;I.E. LA DESPENSA - CIUDAD VERDE;578;614;1.192;2;8;CORREGIMIENTO 2;TR. 37 No. 18-85 CIUDAD VERDE
2577;15;247;3;8;CUNDINAMARCA;SOACHA;I.E. LA DESPENSA - MARCO FIDEL SUAREZ;87;85;172;1;3;COMUNA 3;CR. 20 No. 45 A - 36
340;1;49;11;3;ANTIOQUIA;BELLO;I.E. LA GABRIELA;929;812;1.741;3;11;COMUNA 11 ZAMORA;CL 31 #43 -94
500;1;142;2;1;ANTIOQUIA;GUARNE;I.E. LA INMACULADA CONCEPCION;964;1.019;1.983;3;;ESPECIAL: I.E. LA INMACULADA CONCEPCION;CRA 50 No. 51-92
2584;15;247;4;3;CUNDINAMARCA;SOACHA;I.E. LA ISLA;262;220;482;1;4;COMUNA 4;CR. 33 C ESTE No. 40 - 195
4697;27;1;2;5;SANTANDER;BUCARAMANGA;I.E. LA JUVENTUD SEDE A;1.361;1.342;2.703;4;2;COMUNA 2 NORORIENTAL;CLL 5 N # 19 A - 12 BARRIO LA JUVENTUD
111;1;1;17;4;ANTIOQUIA;MEDELLIN;I.E. LA MILAGROSA;1.016;964;1.980;3;9;COMUNA 9 BUENOS AIRES;KR 29 # 41-14
321;1;49;4;8;ANTIOQUIA;BELLO;I.E. LA MILAGROSA;701;617;1.318;2;4;COMUNA 4 SUAREZ;CL 62 A 54-51
5741;31;79;4;2;VALLE;PALMIRA;I.E. LA MILAGROSA;167;155;322;1;4;COMUNA 4;KR 28 #33-12 BR SANTA RITA
405;1;88;2;3;ANTIOQUIA;CAUCASIA;I.E. LA MISERICORDIA PPAL;459;464;923;2;;ESPECIAL: I.E. LA MISERICORDIA PPAL;CRA 16 NO 12-51
403;1;88;2;1;ANTIOQUIA;CAUCASIA;I.E. LA MISERICORDIA SAN RAFAEL;550;1.057;1.607;3;;ESPECIAL: I.E. LA MISERICORDIA SAN RAFAEL;CRA 9 ENTRE CL 17 Y 18
271;1;35;1;3;ANTIOQUIA;APARTADO;I.E. LA PAZ;1.263;1.219;2.482;4;1;COMUNA 1 BERNARDO JARAMILLO;CLL 103 No 77 - 32 BARRIO LA PAZ
272;1;35;1;4;ANTIOQUIA;APARTADO;I.E. LA PAZ SEDE 20 DE ENERO;1.291;1.283;2.574;4;1;COMUNA 1 BERNARDO JARAMILLO;CRA 76 No 102D - 02 BARRIO 20 DE ENERO
147;1;1;23;3;ANTIOQUIA;MEDELLIN;I.E. LA PIEDAD;554;591;1.145;2;12;COMUNA 12 LA AMERICA;KR 81 NO 54 71
6157;50;1;2;1;GUAINIA;INIRIDA;I.E. LA PRIMAVERA;994;1.316;2.310;4;;ESPECIAL: I.E. LA PRIMAVERA;CL 31 No. 7 - 49 BARRIO LA PRIMAVERA
188;1;1;29;6;ANTIOQUIA;MEDELLIN;I.E. LA SALLE DE CAMPOAMOR;894;853;1.747;3;15;COMUNA 15 GUAYABAL;CARRERA 65B No. 4 - 49
5861;31;121;3;4;VALLE;YUMBO;I.E. LA TRINIDAD;219;222;441;1;3;COMUNA 3;CRA 4 NE NUM 17-55 LA TRINIDAD
4749;27;1;15;2;SANTANDER;BUCARAMANGA;I.E. LAS AMERICAS;475;480;955;2;13;COMUNA 13 ORIENTAL;CLL 33 # 36 - 16 BARRIO ALVAREZ
5848;31;121;1;2;VALLE;YUMBO;I.E. LAS AMERICAS;264;237;501;1;1;COMUNA 1;TRV 10 NUM 17B-70 LAS AMERICAS
1107;5;1;10;3;BOLIVAR;CARTAGENA;I.E. LAS GAVIOTAS SEDE EL NIÑO JESUS;1.197;1.132;2.329;4;2;LOC. 2 LA VIRGEN Y TURISTICA;MZNA 70 LOT 3 ETAPA 2 GAVIOTAS
410;1;88;2;8;ANTIOQUIA;CAUCASIA;I.E. LAS MALVINAS;1.006;910;1.916;3;;ESPECIAL: I.E. LAS MALVINAS;CLL 3 ENTRE CRA 5 Y 6
336;1;49;10;1;ANTIOQUIA;BELLO;I.E. LAS VEGAS;371;294;665;1;10;COMUNA 10 FONTIDUEÑO;DIAG 45 #35 -85
2595;15;247;6;1;CUNDINAMARCA;SOACHA;I.E. LAS VILLAS- SEDE BARON DEL SOL;971;817;1.788;3;6;COMUNA 6;CLL 13 No 1-03 SAN HUMBERTO
1571;9;1;12;2;CALDAS;MANIZALES;I.E. LEON DE GREIFF;569;589;1.158;2;11;COMUNA 11 LA MACARENA;KR 24 #16-02
2572;15;247;3;3;CUNDINAMARCA;SOACHA;I.E. LEON XIII;506;520;1.026;2;3;COMUNA 3;CR. 8 NO. 5 - 83 LEON XIII
2576;15;247;3;7;CUNDINAMARCA;SOACHA;I.E. LEON XIII - CHILOE;1.210;981;2.191;4;8;CORREGIMIENTO 2;DIAG. 28 No. 28 - 99 CIUDAD VERDE
1282;5;76;2;2;BOLIVAR;SAN JACINTO;I.E. LEON XIII - SEDE LA ANUCIACION;1.096;1.091;2.187;4;;ESPECIAL: I.E. LEON XIII - SEDE LA ANUCIACION;TRANS. 46 CL 22 BARRIO EL PORVENIR
1280;5;76;1;2;BOLIVAR;SAN JACINTO;I.E. LEON XIII - SEDE SANTA LUCIA;1.086;1.139;2.225;4;;ESPECIAL: I.E. LEON XIII - SEDE SANTA LUCIA;CRA. 33 No. 20 - 40 BARRIO SANTA LUCIA
1568;9;1;11;4;CALDAS;MANIZALES;I.E. LEONARDO DAVINCI;574;554;1.128;2;10;COMUNA 10 LA FUENTE;CL 47 #35 C 35
1567;9;1;11;3;CALDAS;MANIZALES;I.E. LEONARDO DAVINCI SEDE A;786;745;1.531;3;10;COMUNA 10 LA FUENTE;KR 32 #32-50
1893;12;1;2;4;CESAR;VALLEDUPAR;I.E. LEONIDAS ACUÑA;324;270;594;1;2;COMUNA 2;CRA 7 No 30 - 483
6062;48;1;1;3;LA GUAJIRA;RIOHACHA;I.E. LICEO ALMIRANTE PADILLA;1.427;1.311;2.738;4;2;COMUNA 2 NUEVO CENTRO;KR 15 No 12-78
398;1;88;1;4;ANTIOQUIA;CAUCASIA;I.E. LICEO CAUCASIA;4.568;4.594;9.162;14;;ESPECIAL: I.E. LICEO CAUCASIA;CRA 21 No 22-55
397;1;88;1;3;ANTIOQUIA;CAUCASIA;I.E. LICEO CAUCASIA STA HELENA;467;398;865;2;;ESPECIAL: I.E. LICEO CAUCASIA STA HELENA;CLL 28 NO 25B-15
399;1;88;1;5;ANTIOQUIA;CAUCASIA;I.E. LICEO CONCEJO MUNICIPAL;345;448;793;2;;ESPECIAL: I.E. LICEO CONCEJO MUNICIPAL;CRA 20 CLL 21 AV PAJONAL
378;1;80;2;1;ANTIOQUIA;CAREPA;I.E. LICEO LUIS CARLOS GALAN S;223;980;1.203;2;;ESPECIAL: I.E. LICEO LUIS CARLOS GALAN S;CLL.80 #73 CTRO.
4234;23;139;1;2;NARIÑO;TUMACO;I.E. LICEO MAX SEIDEL;530;539;1.069;2;1;COMUNA 1;VIADUCTO AL MORRO - PLANTEL ED
2594;15;247;5;5;CUNDINAMARCA;SOACHA;I.E. LICEO MAYOR DE SOACHA;1.115;1.068;2.183;4;5;COMUNA 5;CLL. 38 No. 6 A - 55 ESTE
1578;9;1;13;3;CALDAS;MANIZALES;I.E. LICEO MIXTO SINAI SEDE A;734;654;1.388;2;12;COMUNA 12 NUEVO HORIZONTE;CLL 50 #7-19
1228;5;28;1;5;BOLIVAR;MAGANGUE;I.E. LICEO MODERNO DE LA CANDELARIA;548;634;1.182;2;1;COMUNA 1;LA CANDELARIA AV. CANDELARIA
529;1;151;7;1;ANTIOQUIA;ITAGUI;I.E. LOMA LINDA;1.198;1.217;2.415;4;5;COMUNA 5;KR 59A # 64-10
1911;12;1;5;2;CESAR;VALLEDUPAR;I.E. LOPERENA GARUPAL;407;372;779;2;5;COMUNA 5;TR 23 NO 21 - 27 BARRIO GARUPAL
5936;44;1;3;5;CAQUETA;FLORENCIA;I.E. LOS PINOS;379;352;731;2;3;COMUNA 3 NORTE;CRA 1 A No 30 21
140;1;1;22;2;ANTIOQUIA;MEDELLIN;I.E. LUCRECIO JARAMILLO VELEZ;222;257;479;1;11;COMUNA 11 LAURELES;KR 79 # 38-59
520;1;151;4;5;ANTIOQUIA;ITAGUI;I.E. LUIS CARLOS GALAN;767;767;1.534;3;3;COMUNA 3;CLL 39 No 64-61 VILLALIA
2582;15;247;4;1;CUNDINAMARCA;SOACHA;I.E. LUIS CARLOS GALAN;155;123;278;1;4;COMUNA 4;CLL. 44 No. 27 B - 20 ESTE
100;1;1;15;8;ANTIOQUIA;MEDELLIN;I.E. LUIS CARLOS GALAN SARMIENTO;1.543;1.508;3.051;5;8;COMUNA 8 VILLA HERMOSA;CRA 24B No 57EE-45
4762;27;1;19;2;SANTANDER;BUCARAMANGA;I.E. LUIS CARLOS GALAN SARMIENTO;391;293;684;1;17;COMUNA 17 MUTIS;CLL 59 # 38W - 00 BARRIO ESTORAQUES
5987;46;1;1;1;CASANARE;YOPAL;I.E. LUIS HERNANDEZ VARGAS;336;377;713;2;1;COMUNA 1 CIRO REINA;TRV. 18 # 10-126
3713;19;1;1;6;HUILA;NEIVA;I.E. LUIS IGNACIO ANDRADE;265;322;587;1;2;COMUNA 2;CL 35 # 6-62
5141;28;300;1;2;SUCRE;TOLU;I.E. LUIS PATRON ROSANO;883;875;1.758;3;;ESPECIAL: I.E. LUIS PATRON ROSANO;CL 14 No. 10 - 12
281;1;35;4;2;ANTIOQUIA;APARTADO;I.E. MADRE LAURA;279;262;541;1;4;COMUNA 4 JOSE JOAQUIN VELEZ;CALLE 99A No 104-12
1561;9;1;10;3;CALDAS;MANIZALES;I.E. MALABAR SEDE A;95;68;163;1;9;COMUNA 9 UNIVERSITARIA;CARRERA 40 No. 67 C-02
1563;9;1;10;5;CALDAS;MANIZALES;I.E. MALABAR SEDE B;605;575;1.180;2;9;COMUNA 9 UNIVERSITARIA;CRA 42 CLL 67C
1551;9;1;8;4;CALDAS;MANIZALES;I.E. MALTERIA;87;77;164;1;7;COMUNA 7 TESORITO;KM 13 VIA AL MAGDALENA
701;1;259;2;2;ANTIOQUIA;SEGOVIA;I.E. MANUEL CEPEDA;2.247;2.154;4.401;7;;ESPECIAL: I.E. MANUEL CEPEDA;BR 20 DE JULIO
1892;12;1;2;3;CESAR;VALLEDUPAR;I.E. MANUEL GERMAN CUELLO GUTIERREZ;2.197;494;2.691;4;2;COMUNA 2;DIAGONAL 21 BIS 4 G 152
225;1;1;99;A2;ANTIOQUIA;MEDELLIN;I.E. MANUEL J. BETANCUR;955;1.047;2.002;3;18;CORR. SAN ANTONIO DE PRADO;CRA 81 No 43 SUR - 38
110;1;1;17;3;ANTIOQUIA;MEDELLIN;I.E. MANUEL JOSa‰ CAYZEDO;1.678;1.646;3.324;5;9;COMUNA 9 BUENOS AIRES;CL 50 29 82
5847;31;121;1;1;VALLE;YUMBO;I.E. MANUEL MARIA SANCHEZ;784;814;1.598;3;1;COMUNA 1;CLL 14 NUM 15A-02 PUERTO ISAACS
6306;54;1;2;3;GUAVIARE;SAN JOSE DEL GUAVIARE;I.E. MANUELA BELTRAN;124;92;216;1;;ESPECIAL: I.E. MANUELA BELTRAN;CARRERA 18 No. 10 -72 BR. PORVENIR
2571;15;247;3;2;CUNDINAMARCA;SOACHA;I.E. MANUELA BELTRAN;385;83;468;1;3;COMUNA 3;CLL. 56 NO. 10 - 07 LA DESPENSA
